country,Country Code,indicator,code,year,value
Kenya,KEN,"Age population, age 06, male",SP.POP.AG06.MA.IN,2011,639760.5
Kenya,KEN,"Age population, age 06, male",SP.POP.AG06.MA.IN,2012,656494.5
Kenya,KEN,"Age population, age 06, male",SP.POP.AG06.MA.IN,2013,674192
Kenya,KEN,"Age population, age 06, male",SP.POP.AG06.MA.IN,2014,690497
Kenya,KEN,"Age population, age 06, male",SP.POP.AG06.MA.IN,2015,701706
Kenya,KEN,"Age population, age 06, male",SP.POP.AG06.MA.IN,2016,707836.5
Kenya,KEN,"Age population, age 06, male",SP.POP.AG06.MA.IN,2017,707297
Kenya,KEN,"Age population, age 06, male",SP.POP.AG06.MA.IN,2018,699924.5
Kenya,KEN,"Age population, age 06, male",SP.POP.AG06.MA.IN,2019,690660.5
Kenya,KEN,"Age population, age 06, male",SP.POP.AG06.MA.IN,2020,685263.5
Kenya,KEN,"Age population, age 06, male",SP.POP.AG06.MA.IN,2021,685361.5
Kenya,KEN,"Age population, age 06, male",SP.POP.AG06.MA.IN,2022,686850
Kenya,KEN,"Age population, age 06, male",SP.POP.AG06.MA.IN,2023,687802
Kenya,KEN,"Age population, age 06, male",SP.POP.AG06.MA.IN,2024,689906
Kenya,KEN,"Age population, age 07, female",SP.POP.AG07.FE.IN,2010,603580
Kenya,KEN,"Age population, age 07, female",SP.POP.AG07.FE.IN,2011,618081.5
Kenya,KEN,"Age population, age 07, female",SP.POP.AG07.FE.IN,2012,633501.5
Kenya,KEN,"Age population, age 07, female",SP.POP.AG07.FE.IN,2013,649460.5
Kenya,KEN,"Age population, age 07, female",SP.POP.AG07.FE.IN,2014,666276.5
Kenya,KEN,"Age population, age 07, female",SP.POP.AG07.FE.IN,2015,681171.5
Kenya,KEN,"Age population, age 07, female",SP.POP.AG07.FE.IN,2016,691772
Kenya,KEN,"Age population, age 07, female",SP.POP.AG07.FE.IN,2017,697413.5
Kenya,KEN,"Age population, age 07, female",SP.POP.AG07.FE.IN,2018,695255
Kenya,KEN,"Age population, age 07, female",SP.POP.AG07.FE.IN,2019,687548.5
Kenya,KEN,"Age population, age 07, female",SP.POP.AG07.FE.IN,2020,679238.5
Kenya,KEN,"Age population, age 07, female",SP.POP.AG07.FE.IN,2021,673893.5
Kenya,KEN,"Age population, age 07, female",SP.POP.AG07.FE.IN,2022,674166.5
Kenya,KEN,"Age population, age 07, female",SP.POP.AG07.FE.IN,2023,676368
Kenya,KEN,"Age population, age 07, female",SP.POP.AG07.FE.IN,2024,677663.5
Kenya,KEN,"Age population, age 07, male",SP.POP.AG07.MA.IN,2010,606831
Kenya,KEN,"Age population, age 07, male",SP.POP.AG07.MA.IN,2011,621810
Kenya,KEN,"Age population, age 07, male",SP.POP.AG07.MA.IN,2012,638019.5
Kenya,KEN,"Age population, age 07, male",SP.POP.AG07.MA.IN,2013,654625
Kenya,KEN,"Age population, age 07, male",SP.POP.AG07.MA.IN,2014,672014
Kenya,KEN,"Age population, age 07, male",SP.POP.AG07.MA.IN,2015,687917
Kenya,KEN,"Age population, age 07, male",SP.POP.AG07.MA.IN,2016,699597
Kenya,KEN,"Age population, age 07, male",SP.POP.AG07.MA.IN,2017,706036
Kenya,KEN,"Age population, age 07, male",SP.POP.AG07.MA.IN,2018,704591
Kenya,KEN,"Age population, age 07, male",SP.POP.AG07.MA.IN,2019,697305.5
Kenya,KEN,"Age population, age 07, male",SP.POP.AG07.MA.IN,2020,688983.5
Kenya,KEN,"Age population, age 07, male",SP.POP.AG07.MA.IN,2021,683606
Kenya,KEN,"Age population, age 07, male",SP.POP.AG07.MA.IN,2022,683915.5
Kenya,KEN,"Age population, age 07, male",SP.POP.AG07.MA.IN,2023,685957
Kenya,KEN,"Age population, age 07, male",SP.POP.AG07.MA.IN,2024,686944.5
Kenya,KEN,"Age population, age 08, female",SP.POP.AG08.FE.IN,2010,587135
Kenya,KEN,"Age population, age 08, female",SP.POP.AG08.FE.IN,2011,602280.5
Kenya,KEN,"Age population, age 08, female",SP.POP.AG08.FE.IN,2012,616565
Kenya,KEN,"Age population, age 08, female",SP.POP.AG08.FE.IN,2013,631853
Kenya,KEN,"Age population, age 08, female",SP.POP.AG08.FE.IN,2014,647499.5
Kenya,KEN,"Age population, age 08, female",SP.POP.AG08.FE.IN,2015,663910
Kenya,KEN,"Age population, age 08, female",SP.POP.AG08.FE.IN,2016,679248.5
Kenya,KEN,"Age population, age 08, female",SP.POP.AG08.FE.IN,2017,690134.5
Kenya,KEN,"Age population, age 08, female",SP.POP.AG08.FE.IN,2018,694883
Kenya,KEN,"Age population, age 08, female",SP.POP.AG08.FE.IN,2019,692804
Kenya,KEN,"Age population, age 08, female",SP.POP.AG08.FE.IN,2020,686101.5
Kenya,KEN,"Age population, age 08, female",SP.POP.AG08.FE.IN,2021,677857
Kenya,KEN,"Age population, age 08, female",SP.POP.AG08.FE.IN,2022,672636.5
Kenya,KEN,"Age population, age 08, female",SP.POP.AG08.FE.IN,2023,673407.5
Kenya,KEN,"Age population, age 08, female",SP.POP.AG08.FE.IN,2024,675671
Kenya,KEN,"Age population, age 08, male",SP.POP.AG08.MA.IN,2010,589924
Kenya,KEN,"Age population, age 08, male",SP.POP.AG08.MA.IN,2011,605411
Kenya,KEN,"Age population, age 08, male",SP.POP.AG08.MA.IN,2012,620170.5
Kenya,KEN,"Age population, age 08, male",SP.POP.AG08.MA.IN,2013,636249
Kenya,KEN,"Age population, age 08, male",SP.POP.AG08.MA.IN,2014,652543.5
Kenya,KEN,"Age population, age 08, male",SP.POP.AG08.MA.IN,2015,669525
Kenya,KEN,"Age population, age 08, male",SP.POP.AG08.MA.IN,2016,685892
Kenya,KEN,"Age population, age 08, male",SP.POP.AG08.MA.IN,2017,697873
Kenya,KEN,"Age population, age 08, male",SP.POP.AG08.MA.IN,2018,703397.5
Kenya,KEN,"Age population, age 08, male",SP.POP.AG08.MA.IN,2019,702033
Kenya,KEN,"Age population, age 08, male",SP.POP.AG08.MA.IN,2020,695724
Kenya,KEN,"Age population, age 08, male",SP.POP.AG08.MA.IN,2021,687464
Kenya,KEN,"Age population, age 08, male",SP.POP.AG08.MA.IN,2022,682265.5
Kenya,KEN,"Age population, age 08, male",SP.POP.AG08.MA.IN,2023,683088.5
Kenya,KEN,"Age population, age 08, male",SP.POP.AG08.MA.IN,2024,685170.5
Kenya,KEN,"Age population, age 09, female",SP.POP.AG09.FE.IN,2010,567957
Kenya,KEN,"Age population, age 09, female",SP.POP.AG09.FE.IN,2011,585924
Kenya,KEN,"Age population, age 09, female",SP.POP.AG09.FE.IN,2012,600859
Kenya,KEN,"Age population, age 09, female",SP.POP.AG09.FE.IN,2013,615016.5
Kenya,KEN,"Age population, age 09, female",SP.POP.AG09.FE.IN,2014,630002.5
Kenya,KEN,"Age population, age 09, female",SP.POP.AG09.FE.IN,2015,645258.5
Kenya,KEN,"Age population, age 09, female",SP.POP.AG09.FE.IN,2016,662096
Kenya,KEN,"Age population, age 09, female",SP.POP.AG09.FE.IN,2017,677706.5
Kenya,KEN,"Age population, age 09, female",SP.POP.AG09.FE.IN,2018,687726.5
Kenya,KEN,"Age population, age 09, female",SP.POP.AG09.FE.IN,2019,692545.5
Kenya,KEN,"Age population, age 09, female",SP.POP.AG09.FE.IN,2020,691429
Kenya,KEN,"Age population, age 09, female",SP.POP.AG09.FE.IN,2021,684797.5
Kenya,KEN,"Age population, age 09, female",SP.POP.AG09.FE.IN,2022,676676.5
Kenya,KEN,"Age population, age 09, female",SP.POP.AG09.FE.IN,2023,671931
Kenya,KEN,"Age population, age 09, female",SP.POP.AG09.FE.IN,2024,672764.5
Kenya,KEN,"Age population, age 09, male",SP.POP.AG09.MA.IN,2010,570108
Kenya,KEN,"Age population, age 09, male",SP.POP.AG09.MA.IN,2011,588597
Kenya,KEN,"Age population, age 09, male",SP.POP.AG09.MA.IN,2012,603863
Kenya,KEN,"Age population, age 09, male",SP.POP.AG09.MA.IN,2013,618492.5
Kenya,KEN,"Age population, age 09, male",SP.POP.AG09.MA.IN,2014,634263.5
Kenya,KEN,"Age population, age 09, male",SP.POP.AG09.MA.IN,2015,650156
Kenya,KEN,"Age population, age 09, male",SP.POP.AG09.MA.IN,2016,667592.5
Kenya,KEN,"Age population, age 09, male",SP.POP.AG09.MA.IN,2017,684251
Kenya,KEN,"Age population, age 09, male",SP.POP.AG09.MA.IN,2018,695324.5
Kenya,KEN,"Age population, age 09, male",SP.POP.AG09.MA.IN,2019,700921.5
Kenya,KEN,"Age population, age 09, male",SP.POP.AG09.MA.IN,2020,700507
Kenya,KEN,"Age population, age 09, male",SP.POP.AG09.MA.IN,2021,694251
Kenya,KEN,"Age population, age 09, male",SP.POP.AG09.MA.IN,2022,686176
Kenya,KEN,"Age population, age 09, male",SP.POP.AG09.MA.IN,2023,681493.5
Kenya,KEN,"Age population, age 09, male",SP.POP.AG09.MA.IN,2024,682361.5
Kenya,KEN,"Age population, age 10, female",SP.POP.AG10.FE.IN,2010,548474.5
Kenya,KEN,"Age population, age 10, female",SP.POP.AG10.FE.IN,2011,566847.5
Kenya,KEN,"Age population, age 10, female",SP.POP.AG10.FE.IN,2012,584621.5
Kenya,KEN,"Age population, age 10, female",SP.POP.AG10.FE.IN,2013,599441
Kenya,KEN,"Age population, age 10, female",SP.POP.AG10.FE.IN,2014,613324.5
Kenya,KEN,"Age population, age 10, female",SP.POP.AG10.FE.IN,2015,627955.5
Kenya,KEN,"Age population, age 10, female",SP.POP.AG10.FE.IN,2016,643600
Kenya,KEN,"Age population, age 10, female",SP.POP.AG10.FE.IN,2017,660683.5
Kenya,KEN,"Age population, age 10, female",SP.POP.AG10.FE.IN,2018,675503
Kenya,KEN,"Age population, age 10, female",SP.POP.AG10.FE.IN,2019,685583
Kenya,KEN,"Age population, age 10, female",SP.POP.AG10.FE.IN,2020,691269.5
Kenya,KEN,"Age population, age 10, female",SP.POP.AG10.FE.IN,2021,690218
Kenya,KEN,"Age population, age 10, female",SP.POP.AG10.FE.IN,2022,683701.5
Kenya,KEN,"Age population, age 10, female",SP.POP.AG10.FE.IN,2023,676011.5
Kenya,KEN,"Age population, age 10, female",SP.POP.AG10.FE.IN,2024,671326.5
Kenya,KEN,"Age population, age 10, male",SP.POP.AG10.MA.IN,2010,549886.5
Kenya,KEN,"Age population, age 10, male",SP.POP.AG10.MA.IN,2011,568895
Kenya,KEN,"Age population, age 10, male",SP.POP.AG10.MA.IN,2012,587177
Kenya,KEN,"Age population, age 10, male",SP.POP.AG10.MA.IN,2013,602322.5
Kenya,KEN,"Age population, age 10, male",SP.POP.AG10.MA.IN,2014,616670
Kenya,KEN,"Age population, age 10, male",SP.POP.AG10.MA.IN,2015,632071
Kenya,KEN,"Age population, age 10, male",SP.POP.AG10.MA.IN,2016,648380.5
Kenya,KEN,"Age population, age 10, male",SP.POP.AG10.MA.IN,2017,666082.5
Kenya,KEN,"Age population, age 10, male",SP.POP.AG10.MA.IN,2018,681904
Kenya,KEN,"Age population, age 10, male",SP.POP.AG10.MA.IN,2019,693039.5
Kenya,KEN,"Age population, age 10, male",SP.POP.AG10.MA.IN,2020,699488
Kenya,KEN,"Age population, age 10, male",SP.POP.AG10.MA.IN,2021,699106
Kenya,KEN,"Age population, age 10, male",SP.POP.AG10.MA.IN,2022,693034
Kenya,KEN,"Age population, age 10, male",SP.POP.AG10.MA.IN,2023,685447.5
Kenya,KEN,"Age population, age 10, male",SP.POP.AG10.MA.IN,2024,680810.5
Kenya,KEN,"Age population, age 11, female",SP.POP.AG11.FE.IN,2010,531654
Kenya,KEN,"Age population, age 11, female",SP.POP.AG11.FE.IN,2011,547426
Kenya,KEN,"Age population, age 11, female",SP.POP.AG11.FE.IN,2012,565614.5
Kenya,KEN,"Age population, age 11, female",SP.POP.AG11.FE.IN,2013,583276
Kenya,KEN,"Age population, age 11, female",SP.POP.AG11.FE.IN,2014,597835
Kenya,KEN,"Age population, age 11, female",SP.POP.AG11.FE.IN,2015,611382.5
Kenya,KEN,"Age population, age 11, female",SP.POP.AG11.FE.IN,2016,626382
Kenya,KEN,"Age population, age 11, female",SP.POP.AG11.FE.IN,2017,642260.5
Kenya,KEN,"Age population, age 11, female",SP.POP.AG11.FE.IN,2018,658593.5
Kenya,KEN,"Age population, age 11, female",SP.POP.AG11.FE.IN,2019,673465.5
Kenya,KEN,"Age population, age 11, female",SP.POP.AG11.FE.IN,2020,684361.5
Kenya,KEN,"Age population, age 11, female",SP.POP.AG11.FE.IN,2021,690109
Kenya,KEN,"Age population, age 11, female",SP.POP.AG11.FE.IN,2022,689164.5
Kenya,KEN,"Age population, age 11, female",SP.POP.AG11.FE.IN,2023,683051.5
Kenya,KEN,"Age population, age 11, female",SP.POP.AG11.FE.IN,2024,675422
Kenya,KEN,"Age population, age 11, male",SP.POP.AG11.MA.IN,2010,532429.5
Kenya,KEN,"Age population, age 11, male",SP.POP.AG11.MA.IN,2011,548729.5
Kenya,KEN,"Age population, age 11, male",SP.POP.AG11.MA.IN,2012,567539
Kenya,KEN,"Age population, age 11, male",SP.POP.AG11.MA.IN,2013,585701.5
Kenya,KEN,"Age population, age 11, male",SP.POP.AG11.MA.IN,2014,600576
Kenya,KEN,"Age population, age 11, male",SP.POP.AG11.MA.IN,2015,614572
Kenya,KEN,"Age population, age 11, male",SP.POP.AG11.MA.IN,2016,630370
Kenya,KEN,"Age population, age 11, male",SP.POP.AG11.MA.IN,2017,646931.5
Kenya,KEN,"Age population, age 11, male",SP.POP.AG11.MA.IN,2018,663834.5
Kenya,KEN,"Age population, age 11, male",SP.POP.AG11.MA.IN,2019,679711
Kenya,KEN,"Age population, age 11, male",SP.POP.AG11.MA.IN,2020,691640.5
Kenya,KEN,"Age population, age 11, male",SP.POP.AG11.MA.IN,2021,698104
Kenya,KEN,"Age population, age 11, male",SP.POP.AG11.MA.IN,2022,697905.5
Kenya,KEN,"Age population, age 11, male",SP.POP.AG11.MA.IN,2023,692308
Kenya,KEN,"Age population, age 11, male",SP.POP.AG11.MA.IN,2024,684769
Kenya,KEN,"Age population, age 12, female",SP.POP.AG12.FE.IN,2010,514889
Kenya,KEN,"Age population, age 12, female",SP.POP.AG12.FE.IN,2011,530737
Kenya,KEN,"Age population, age 12, female",SP.POP.AG12.FE.IN,2012,546368
Kenya,KEN,"Age population, age 12, female",SP.POP.AG12.FE.IN,2013,564468
Kenya,KEN,"Age population, age 12, female",SP.POP.AG12.FE.IN,2014,581922.5
Kenya,KEN,"Age population, age 12, female",SP.POP.AG12.FE.IN,2015,596218.5
Kenya,KEN,"Age population, age 12, female",SP.POP.AG12.FE.IN,2016,610054
Kenya,KEN,"Age population, age 12, female",SP.POP.AG12.FE.IN,2017,625235
Kenya,KEN,"Age population, age 12, female",SP.POP.AG12.FE.IN,2018,640528
Kenya,KEN,"Age population, age 12, female",SP.POP.AG12.FE.IN,2019,656899
Kenya,KEN,"Age population, age 12, female",SP.POP.AG12.FE.IN,2020,672395.5
Kenya,KEN,"Age population, age 12, female",SP.POP.AG12.FE.IN,2021,683336
Kenya,KEN,"Age population, age 12, female",SP.POP.AG12.FE.IN,2022,689171
Kenya,KEN,"Age population, age 12, female",SP.POP.AG12.FE.IN,2023,688540
Kenya,KEN,"Age population, age 12, female",SP.POP.AG12.FE.IN,2024,682470
Kenya,KEN,"Age population, age 12, male",SP.POP.AG12.MA.IN,2010,515072.5
Kenya,KEN,"Age population, age 12, male",SP.POP.AG12.MA.IN,2011,531017
Kenya,KEN,"Age population, age 12, male",SP.POP.AG12.MA.IN,2012,547032.5
Kenya,KEN,"Age population, age 12, male",SP.POP.AG12.MA.IN,2013,565670.5
Kenya,KEN,"Age population, age 12, male",SP.POP.AG12.MA.IN,2014,583443
Kenya,KEN,"Age population, age 12, male",SP.POP.AG12.MA.IN,2015,597814
Kenya,KEN,"Age population, age 12, male",SP.POP.AG12.MA.IN,2016,612374.5
Kenya,KEN,"Age population, age 12, male",SP.POP.AG12.MA.IN,2017,628531
Kenya,KEN,"Age population, age 12, male",SP.POP.AG12.MA.IN,2018,643957
Kenya,KEN,"Age population, age 12, male",SP.POP.AG12.MA.IN,2019,660939.5
Kenya,KEN,"Age population, age 12, male",SP.POP.AG12.MA.IN,2020,677988
Kenya,KEN,"Age population, age 12, male",SP.POP.AG12.MA.IN,2021,689961
Kenya,KEN,"Age population, age 12, male",SP.POP.AG12.MA.IN,2022,696634
Kenya,KEN,"Age population, age 12, male",SP.POP.AG12.MA.IN,2023,697076.5
Kenya,KEN,"Age population, age 12, male",SP.POP.AG12.MA.IN,2024,691569
Kenya,KEN,"Age population, age 13, female",SP.POP.AG13.FE.IN,2010,497893.5
Kenya,KEN,"Age population, age 13, female",SP.POP.AG13.FE.IN,2011,513886.5
Kenya,KEN,"Age population, age 13, female",SP.POP.AG13.FE.IN,2012,529571.5
Kenya,KEN,"Age population, age 13, female",SP.POP.AG13.FE.IN,2013,545102.5
Kenya,KEN,"Age population, age 13, female",SP.POP.AG13.FE.IN,2014,562964.5
Kenya,KEN,"Age population, age 13, female",SP.POP.AG13.FE.IN,2015,580114.5
Kenya,KEN,"Age population, age 13, female",SP.POP.AG13.FE.IN,2016,594740
Kenya,KEN,"Age population, age 13, female",SP.POP.AG13.FE.IN,2017,608785
Kenya,KEN,"Age population, age 13, female",SP.POP.AG13.FE.IN,2018,623295
Kenya,KEN,"Age population, age 13, female",SP.POP.AG13.FE.IN,2019,638633
Kenya,KEN,"Age population, age 13, female",SP.POP.AG13.FE.IN,2020,655728
Kenya,KEN,"Age population, age 13, female",SP.POP.AG13.FE.IN,2021,671279
Kenya,KEN,"Age population, age 13, female",SP.POP.AG13.FE.IN,2022,682307.5
Kenya,KEN,"Age population, age 13, female",SP.POP.AG13.FE.IN,2023,688489.5
Kenya,KEN,"Age population, age 13, female",SP.POP.AG13.FE.IN,2024,687910.5
Kenya,KEN,"Age population, age 13, male",SP.POP.AG13.MA.IN,2010,497688.5
Kenya,KEN,"Age population, age 13, male",SP.POP.AG13.MA.IN,2011,513466
Kenya,KEN,"Age population, age 13, male",SP.POP.AG13.MA.IN,2012,529064.5
Kenya,KEN,"Age population, age 13, male",SP.POP.AG13.MA.IN,2013,544874.5
Kenya,KEN,"Age population, age 13, male",SP.POP.AG13.MA.IN,2014,563038.5
Kenya,KEN,"Age population, age 13, male",SP.POP.AG13.MA.IN,2015,580196.5
Kenya,KEN,"Age population, age 13, male",SP.POP.AG13.MA.IN,2016,595248
Kenya,KEN,"Age population, age 13, male",SP.POP.AG13.MA.IN,2017,610242.5
Kenya,KEN,"Age population, age 13, male",SP.POP.AG13.MA.IN,2018,625027
Kenya,KEN,"Age population, age 13, male",SP.POP.AG13.MA.IN,2019,640552
Kenya,KEN,"Age population, age 13, male",SP.POP.AG13.MA.IN,2020,658976
Kenya,KEN,"Age population, age 13, male",SP.POP.AG13.MA.IN,2021,676090.5
Kenya,KEN,"Age population, age 13, male",SP.POP.AG13.MA.IN,2022,688287.5
Kenya,KEN,"Age population, age 13, male",SP.POP.AG13.MA.IN,2023,695712
Kenya,KEN,"Age population, age 13, male",SP.POP.AG13.MA.IN,2024,696271.5
Kenya,KEN,"Age population, age 14, female",SP.POP.AG14.FE.IN,2010,483388
Kenya,KEN,"Age population, age 14, female",SP.POP.AG14.FE.IN,2011,496822
Kenya,KEN,"Age population, age 14, female",SP.POP.AG14.FE.IN,2012,512642
Kenya,KEN,"Age population, age 14, female",SP.POP.AG14.FE.IN,2013,528220.5
Kenya,KEN,"Age population, age 14, female",SP.POP.AG14.FE.IN,2014,543501.5
Kenya,KEN,"Age population, age 14, female",SP.POP.AG14.FE.IN,2015,561040.5
Kenya,KEN,"Age population, age 14, female",SP.POP.AG14.FE.IN,2016,578535.5
Kenya,KEN,"Age population, age 14, female",SP.POP.AG14.FE.IN,2017,593382
Kenya,KEN,"Age population, age 14, female",SP.POP.AG14.FE.IN,2018,606718.5
Kenya,KEN,"Age population, age 14, female",SP.POP.AG14.FE.IN,2019,621275.5
Kenya,KEN,"Age population, age 14, female",SP.POP.AG14.FE.IN,2020,637387.5
Kenya,KEN,"Age population, age 14, female",SP.POP.AG14.FE.IN,2021,654543
Kenya,KEN,"Age population, age 14, female",SP.POP.AG14.FE.IN,2022,670174.5
Kenya,KEN,"Age population, age 14, female",SP.POP.AG14.FE.IN,2023,681560.5
Kenya,KEN,"Age population, age 14, female",SP.POP.AG14.FE.IN,2024,687795
Kenya,KEN,"Age population, age 14, male",SP.POP.AG14.MA.IN,2010,483012
Kenya,KEN,"Age population, age 14, male",SP.POP.AG14.MA.IN,2011,495871
Kenya,KEN,"Age population, age 14, male",SP.POP.AG14.MA.IN,2012,511243.5
Kenya,KEN,"Age population, age 14, male",SP.POP.AG14.MA.IN,2013,526601.5
Kenya,KEN,"Age population, age 14, male",SP.POP.AG14.MA.IN,2014,541860.5
Kenya,KEN,"Age population, age 14, male",SP.POP.AG14.MA.IN,2015,559307.5
Kenya,KEN,"Age population, age 14, male",SP.POP.AG14.MA.IN,2016,577254.5
Kenya,KEN,"Age population, age 14, male",SP.POP.AG14.MA.IN,2017,592809.5
Kenya,KEN,"Age population, age 14, male",SP.POP.AG14.MA.IN,2018,606205.5
Kenya,KEN,"Age population, age 14, male",SP.POP.AG14.MA.IN,2019,621106
Kenya,KEN,"Age population, age 14, male",SP.POP.AG14.MA.IN,2020,638333
Kenya,KEN,"Age population, age 14, male",SP.POP.AG14.MA.IN,2021,656850.5
Kenya,KEN,"Age population, age 14, male",SP.POP.AG14.MA.IN,2022,674200.5
Kenya,KEN,"Age population, age 14, male",SP.POP.AG14.MA.IN,2023,687249.5
Kenya,KEN,"Age population, age 14, male",SP.POP.AG14.MA.IN,2024,694812.5
Kenya,KEN,"Age population, age 15, female",SP.POP.AG15.FE.IN,2010,469162
Kenya,KEN,"Age population, age 15, female",SP.POP.AG15.FE.IN,2011,482239
Kenya,KEN,"Age population, age 15, female",SP.POP.AG15.FE.IN,2012,495497.5
Kenya,KEN,"Age population, age 15, female",SP.POP.AG15.FE.IN,2013,511207.5
Kenya,KEN,"Age population, age 15, female",SP.POP.AG15.FE.IN,2014,526527
Kenya,KEN,"Age population, age 15, female",SP.POP.AG15.FE.IN,2015,541476.5
Kenya,KEN,"Age population, age 15, female",SP.POP.AG15.FE.IN,2016,559370
Kenya,KEN,"Age population, age 15, female",SP.POP.AG15.FE.IN,2017,577088.5
Kenya,KEN,"Age population, age 15, female",SP.POP.AG15.FE.IN,2018,591204
Kenya,KEN,"Age population, age 15, female",SP.POP.AG15.FE.IN,2019,604589
Kenya,KEN,"Age population, age 15, female",SP.POP.AG15.FE.IN,2020,619951.5
Kenya,KEN,"Age population, age 15, female",SP.POP.AG15.FE.IN,2021,636129
Kenya,KEN,"Age population, age 15, female",SP.POP.AG15.FE.IN,2022,653355.5
Kenya,KEN,"Age population, age 15, female",SP.POP.AG15.FE.IN,2023,669347
Kenya,KEN,"Age population, age 15, female",SP.POP.AG15.FE.IN,2024,680772.5
Kenya,KEN,"Age population, age 15, male",SP.POP.AG15.MA.IN,2010,468747.5
Kenya,KEN,"Age population, age 15, male",SP.POP.AG15.MA.IN,2011,480937
Kenya,KEN,"Age population, age 15, male",SP.POP.AG15.MA.IN,2012,493329
Kenya,KEN,"Age population, age 15, male",SP.POP.AG15.MA.IN,2013,508420
Kenya,KEN,"Age population, age 15, male",SP.POP.AG15.MA.IN,2014,523139.5
Kenya,KEN,"Age population, age 15, male",SP.POP.AG15.MA.IN,2015,537571.5
Kenya,KEN,"Age population, age 15, male",SP.POP.AG15.MA.IN,2016,555927.5
Kenya,KEN,"Age population, age 15, male",SP.POP.AG15.MA.IN,2017,574450.5
Kenya,KEN,"Age population, age 15, male",SP.POP.AG15.MA.IN,2018,588156.5
Kenya,KEN,"Age population, age 15, male",SP.POP.AG15.MA.IN,2019,601688.5
Kenya,KEN,"Age population, age 15, male",SP.POP.AG15.MA.IN,2020,618576
Kenya,KEN,"Age population, age 15, male",SP.POP.AG15.MA.IN,2021,635932
Kenya,KEN,"Age population, age 15, male",SP.POP.AG15.MA.IN,2022,654700
Kenya,KEN,"Age population, age 15, male",SP.POP.AG15.MA.IN,2023,673008.5
Kenya,KEN,"Age population, age 15, male",SP.POP.AG15.MA.IN,2024,686208
Kenya,KEN,"Age population, age 16, female",SP.POP.AG16.FE.IN,2010,457371.5
Kenya,KEN,"Age population, age 16, female",SP.POP.AG16.FE.IN,2011,467990
Kenya,KEN,"Age population, age 16, female",SP.POP.AG16.FE.IN,2012,480907.5
